,theta,congested,theta_ma_prev
386,0.9996253333333334,True,0.5151282246405477
387,0.41935883333333335,False,0.5172609803072143
388,0.5465034272633894,False,0.5179444827473472
389,0.663483852584929,False,0.5182511240335458
390,0.7301942828985811,False,0.5248260015291982
391,0.9997778995854125,True,0.530222293210748
392,0.9995212666666666,True,0.5392228122492109
393,0.2029363992727768,False,0.5390627377788074
394,0.425416877902982,False,0.5339136422245039
395,0.5330320095069923,False,0.5292444818268727
396,0.3474901384809344,False,0.5295699019388329
397,0.8706878767081672,False,0.5377895943725811
398,0.0,False,0.5298588260392478
399,0.09302542734309119,False,0.5289102076984532
400,0.8314664767363944,False,0.5312025787991504
401,0.34018867817818466,False,0.5310661819142657
402,0.15086322119129247,False,0.5225801657928453
403,0.24413779341806172,False,0.5160145067270259
404,0.9994581608859561,True,0.5170010803358855
405,0.1581213,False,0.5164999123358854
406,0.37684105195389966,False,0.5102707941887578
407,0.17557693788788634,False,0.50202767490097
408,0.9044649176414973,False,0.5037564554107182
409,0.36367355764642617,False,0.5035224875786374
410,0.0919240441598951,False,0.5025374905762814
411,0.9886067,True,0.5073745052429481
412,0.3580985833999766,False,0.5106179660769479
413,0.8325032333333333,False,0.5134005596017777
414,0.5937852333333333,False,0.5160179516704528
415,0.25950386114625734,False,0.5186129902819154
416,0.9076832,False,0.5224421268726396
417,0.9996474557405306,True,0.5317725875271946
418,0.9319074364469406,False,0.531097714077394
419,0.237302,False,0.5329901849560368
420,0.9994541330390874,True,0.534112610619761
421,0.13198986092353224,False,0.533439733895663
422,0.24291832507661026,False,0.5260148418130958
423,0.9123341666666667,False,0.5261668398130958
424,0.7422349257383168,False,0.5287894317371457
425,0.9996509330075375,True,0.5306627187271694
426,0.35803793333333334,False,0.5242509370605027
427,0.19146987032837565,False,0.5210083325370541
428,0.5663070285532267,False,0.5227197506693225
429,0.05716556666666667,False,0.5167491972113102
430,0.7438382,False,0.5178608818572519
431,0.9995592333333333,True,0.5278564741905852
432,0.9963522333333333,True,0.5366346891905852
433,0.19941543333333334,False,0.5386288435239185
434,0.27164980063634525,False,0.5351522117881419
435,0.07118426666666666,False,0.5315650719657922
436,0.6945741,False,0.5285116394928209
437,0.8275304498490558,False,0.526791580657978
438,0.3545801094274391,False,0.5203378524189191
439,0.09659355030897535,False,0.5178287189220088
440,0.2773528126214768,False,0.5191211987148903
441,0.772963854746618,False,0.5256255395956897
442,0.42286606069592636,False,0.5208452845359823
443,0.12752560481960803,False,0.512121586250845
444,0.5140561173850009,False,0.5072629351939518
445,0.5295584129444906,False,0.5058565367348796
446,0.9993605708467959,True,0.5158501424433476
447,0.5058001473317557,False,0.5209081439166652
448,0.22554431930883417,False,0.5175077027798158
449,0.1995974846359923,False,0.5132022895627233
450,0.43591433942892954,False,0.5120778775382573
451,0.5724554802600611,False,0.5147129803408579
452,0.4006167333333333,False,0.5170776753408579
453,0.2565108,False,0.5106861556741912
454,0.7911954642957818,False,0.5151265559838157
455,0.3811066636161828,False,0.5169128832866443
456,0.4277434886353866,False,0.5150986911729981
457,0.1250821084920764,False,0.5096527662579189
458,0.9997037333333333,True,0.5096515589720483
459,0.9996302722942286,True,0.5096504246973826
460,0.9998931665669555,True,0.5148212183630523
461,0.9243233333333334,False,0.5217595193630522
462,0.28847182607149213,False,0.5146724192904337
463,0.2755162260409804,False,0.5162574712175103
464,0.1355450908080952,False,0.5076197151255912
465,0.6025792573756299,False,0.5082741370326809
466,0.9994008137361866,True,0.5120625393960043
467,0.99932753140559,True,0.5193234674932029
468,0.9993344813045192,True,0.5287614995250253
469,0.6595179333333333,False,0.5253630008701596
470,0.6904060481727073,False,0.5222687866703339
471,0.407274246789297,False,0.5218959578048935
472,0.9998111821097668,True,0.5289939472621462
473,0.5363305011502688,False,0.5311479272736488
474,0.9997322046646371,True,0.5404559624089641
475,0.9993714982401951,True,0.5471403163913661
476,0.6106526408569309,False,0.5527469654666021
477,0.03630509604010974,False,0.5431102818344994
478,0.8492786450193681,False,0.5416042109513597
479,0.9995241333333333,True,0.548007854284693
480,0.6737211,False,0.5538761796180264
481,0.7230512595549554,False,0.5552947248274234
482,0.5871072146334003,False,0.5598128060442992
483,0.28539724262999827,False,0.5584787888039324
484,0.06071,False,0.5579800686373252
485,0.8272806666666667,False,0.5616809539706585
486,0.36009019474183207,False,0.5552856025847436
487,0.7586602747495897,False,0.5586786169989061
488,0.9994329,True,0.5632079117262723
489,0.2230002931195646,False,0.5588030761316185
490,0.4038412917909955,False,0.5555395462205427
491,0.08052210767618322,False,0.5463469883014505
492,0.05521457157435266,False,0.5369039213505272
493,0.9993525310232647,True,0.5448680826680321
494,0.9997362481944413,True,0.5506112763709468
495,0.9994012163290747,True,0.5552749684391676
496,0.20775528200261803,False,0.5538776198743843
497,0.030484382190922296,False,0.5454755849292119
498,0.9994955333333333,True,0.5554705402625453
499,0.47765223333333334,False,0.5593168083224477
500,0.25758030173994184,False,0.5535779465724832
501,0.9997068587670134,True,0.5601731283783714
502,0.46955851596744413,False,0.5633600813261329
503,0.1280188664668253,False,0.5621988920566205
504,0.9011167,False,0.561215477447761
505,0.09249094925471943,False,0.5605591739403082
506,0.9997532488102664,True,0.5667882959088719
507,0.29105719733542607,False,0.5679430985033472
508,0.9996693790360759,True,0.5688951431172931
509,0.8843107135888933,False,0.5741015146767178
510,0.5038463333333333,False,0.5782207375684522
511,0.6179839,False,0.5745145095684522
512,0.20665179547828455,False,0.5730000416892352
513,0.3356853466396569,False,0.5680318628222985
514,0.1247572,False,0.5633415824889652
515,0.9979101,True,0.5707256448775025
516,0.28993228112747904,False,0.5645481356887774
517,0.1090345,False,0.555642006131372
518,0.7685173905652203,False,0.5540081056725549
519,0.9995316662295551,True,0.5616304023348504
520,0.21807266666666666,False,0.5538165876711262
521,0.9999169,True,0.5624958580618908
522,0.9996638282716926,True,0.5700633130938416
523,0.8686688333333333,False,0.5696266597605084
524,0.042899766666666665,False,0.5626333081697918
525,0.5057577941806493,False,0.557694376781523
526,0.43113193333333333,False,0.558425316781523
527,0.5314701333333334,False,0.5618253194115725
528,0.6336734333333334,False,0.5624989834593737
529,0.49084683333333334,False,0.5668357961260403
530,0.0,False,0.5593974141260403
531,0.9994274666666667,True,0.5593960964593737
532,0.6914337333333334,False,0.5563469114593736
533,0.9998417,True,0.5643511741260403
534,0.999984151190304,True,0.5716345176315799
535,0.9995868662810752,True,0.580918543627724
536,0.31580153333333333,False,0.5771308179610573
537,0.6534335666666666,False,0.5753898491292334
538,0.048518044537157204,False,0.5723292284803305
539,0.20211782197663383,False,0.5733844711970072
540,0.9995507715856001,True,0.5806064507866483
541,0.12913277868561285,False,0.5741681400260383
542,0.12943483904652311,False,0.5712338278095443
543,0.2028302413523505,False,0.5719868741748718
544,0.7343605170663804,False,0.5741899181716855
545,0.9996832808457253,True,0.5788911668506979
546,0.9997799843186276,True,0.5788953609854162
547,0.4305104710828965,False,0.5781424642229276
548,0.2814323841697602,False,0.5787013448715368
549,0.07493475796362846,False,0.5774547176048133
550,0.3389565333333333,False,0.5764851395438573
551,0.5598075520746009,False,0.5763586602620027
552,0.744133127857586,False,0.5797938242072451
553,0.16000169098615957,False,0.5788287331171068
554,0.7931438805352437,False,0.5788482172795014
555,0.12616033992736214,False,0.5762987540426132
556,0.14471560067592054,False,0.5734684751630185
557,0.9998428605025353,True,0.5822160826831232
558,0.7012302930106908,False,0.5792313482798968
559,0.06740456716019971,False,0.5699090912285564
560,0.566088381105834,False,0.5655710433739451
561,0.043497397345839225,False,0.5567627840140702
562,0.4732038333333333,False,0.5586101040866887
563,0.3220379666666667,False,0.5590753214929456
564,0.49427893333333334,False,0.562662659918198
565,0.4133544333333333,False,0.560770411677775
566,0.25461240432051435,False,0.5533225275836182
567,0.08190516666666667,False,0.5441483039362289
568,0.5437834954167255,False,0.5395927940773511
569,0.7096628,False,0.5400942427440177
570,0.8089965517994989,False,0.5412801477802855
571,0.4871961880497755,False,0.5420793671928904
572,0.11359589908496227,False,0.5332172143626424
573,0.45939172419788515,False,0.5324478265931186
574,0.21524636666666666,False,0.5246029682131388
575,0.6359716736606703,False,0.5209689699673435
576,0.36363683333333335,False,0.5184988118921077
577,0.1838236371149761,False,0.5199739973028563
578,0.9996149483535159,True,0.5214773603361977
579,0.05387065677130539,False,0.5120208255705775
580,0.19277169959956258,False,0.507211331566573
581,0.9999209666666666,True,0.5099800286376902
582,0.99983426184331,True,0.5141072991097893
583,0.9995226,True,0.5212485526834894
584,0.9996201666666666,True,0.530637654350156
585,0.12665576666666667,False,0.5236314053501561
586,0.2979914,False,0.5230104174027376
587,0.4107862,False,0.5195316766552418
588,0.4264347666666667,False,0.5138016953219084
589,0.9998857449034352,True,0.5215705498397472
590,0.7958695666666666,False,0.5254908325885038
591,0.13824184017640107,False,0.5260680299135061
592,0.9149053333333333,False,0.5346649375310958
593,0.679093198824681,False,0.53146234420911
594,0.14067050119634572,False,0.522871686739129
595,0.5068758257361335,False,0.5179464328331996
596,0.1386137207367345,False,0.5172550172205408
597,0.400038702282046,False,0.520950560421452
598,0.06569662385354251,False,0.5116125713266542
599,0.339067,False,0.5102267189933208
600,0.999816932985506,True,0.5176490853057765
601,0.8935149333333333,False,0.5165871660514396
602,0.10788933333333334,False,0.5129704742250986
603,0.5201856,False,0.5168921415604303
604,0.9998101520531867,True,0.5178790760809622
605,0.9667601666666666,True,0.5266217682550817
606,0.43490204851704356,False,0.5209732562521494
607,0.598926410949267,False,0.5240519483882878
608,0.5841424569239307,False,0.5198966791671663
609,0.6531737955271544,False,0.517585309986549
610,0.1340172533782319,False,0.513887019186998
611,0.10142063921500481,False,0.508721386579148
612,0.34781088737105864,False,0.5101329774980757
613,0.24666727652554646,False,0.5092427967969346
614,0.2912052017926507,False,0.510907276814861
615,0.9999821665822551,True,0.5109279974806836
616,0.47308686994934557,False,0.5127595433689024
617,0.29460543333333333,False,0.5146152527022356
618,0.9999248666666667,True,0.5169293274632502
619,0.27160416666666665,False,0.5096500524676213
620,0.9213366519072541,False,0.5166826923200272
621,0.6677382565557061,False,0.5133609058855841
622,0.0435798,False,0.5038000656028673
623,0.3920279,False,0.49903365626953394
624,0.15781756666666666,False,0.5001828342695339
625,0.5221737333333333,False,0.5003469936610607
626,0.3188470333333333,False,0.49922414466106074
627,0.7956266,False,0.5018657093277274
628,0.7122652666666667,False,0.5026516276610608
629,0.47087182699427343,False,0.5024518775976702
630,0.8767753475495026,False,0.5112196310731651
631,0.21172782355659914,False,0.5033426346420645
632,0.5968029339255745,False,0.502396326647987
633,0.9999742414645155,True,0.5023976520626321
634,0.9048360637021805,False,0.5014461711877509
635,0.9483624444332701,False,0.5009339269692727
636,0.06760676666666667,False,0.49845197930260615
637,0.5517538124021892,False,0.4974351817599614
638,0.6232200666666666,False,0.5031822019812564
639,0.48118863333333334,False,0.5059729100948235
640,0.336678,False,0.4993441823789675
641,0.999896001554482,True,0.5080518146076561
642,0.4273200974402716,False,0.5110306671915936
643,0.9994455408933405,True,0.5189968201870034
644,0.2898811333333333,False,0.5145520263496731
645,0.34445863614180755,False,0.5079997799026339
646,0.060363185680619595,False,0.4986056119162538
647,0.3835816518308379,False,0.4981363237237332
648,0.34441694223125763,False,0.4987661693043482
649,0.38971311892762645,False,0.5019139529139882
650,0.5435403666666667,False,0.5039597912473215
651,0.1284815,False,0.4996465307265755
652,0.4535091,False,0.49674029044799967
653,0.19296076666666667,False,0.49706988120480466
654,0.7205480181935673,False,0.49634392258138793
655,0.21040323672312883,False,0.4971863515493456
656,0.4874648,False,0.5006138435425864
657,0.41367075051212493,False,0.4947521224426823
658,0.030201233333333334,False,0.48804183184590877
659,0.9994697,True,0.4973624831743067
660,0.9997770823208864,True,0.5016993701864573
661,0.4122732181216702,False,0.5053871283942155
662,0.7183147,False,0.5078382370608822
663,0.24857396666666667,False,0.5071035970608821
664,0.19810013333333334,False,0.5041418090608822
665,0.4734076,False,0.5047423407275489
666,0.9995451333333333,True,0.512191668017677
667,0.9999389596059448,True,0.5213720059470699
668,0.8755362333333333,False,0.524689533326236
669,0.0441735,False,0.5180346403262359
670,0.7950599427007139,False,0.5178952742352481
671,0.3344451121487713,False,0.516367763476238
672,0.22393783333333334,False,0.5174711828187217
673,0.1462044,False,0.5143393095767429
674,0.40586959832943537,False,0.5162455418933706
675,0.3523220288338936,False,0.5134090454451029
676,0.999750743166658,True,0.519770184543436
677,0.3283720572402421,False,0.5212156687446887
678,0.21616765633546878,False,0.5133811958245083
679,0.7243006,False,0.5200854952567951
680,0.9996449666666667,True,0.5281542279274662
681,0.5590601333333334,False,0.5237456195941329
682,0.2184591,False,0.5159318679756999
683,0.28032823333333334,False,0.5087399243090331
684,0.9994971333333333,True,0.5087386939756998
685,0.9994784,True,0.5174669203090331
686,0.5667842,False,0.5201548483090331
687,0.8725549,False,0.5247725353090331
688,0.2690033333333333,False,0.5231982209756998
689,0.0815047,False,0.5140144105266654
690,0.9723577406670948,True,0.5157792922666699
691,0.9938859315975405,True,0.5243357331808811
692,0.43235864950126585,False,0.5195102663425605
693,0.6302767975259153,False,0.5190221023295728
694,0.22887646666666667,False,0.519904161984276
695,0.2297253065714663,False,0.5171326567926293
696,0.8386121464861709,False,0.5241326410501237
697,0.9996640943538214,True,0.5301288949708415
698,0.5292916666666667,False,0.5347648453989727
699,0.12712600521075496,False,0.5326454354510802
700,0.13893965875655756,False,0.5240366627087908
701,0.08077021141120437,False,0.5159092154895695
702,0.6539128780411894,False,0.521369450936648
703,0.43992023584844814,False,0.5205667972951326
704,0.3531762,False,0.5141004577746007
705,0.24804576666666667,False,0.5069133137746007
706,0.10732273268486656,False,0.5036375206162789
707,0.20837416666666667,False,0.4997319981734529
708,0.9993476,True,0.5038840496042136
709,0.569905,False,0.503051361648942
710,0.27572,False,0.5044683891151598
711,0.5754123901990293,False,0.5092083066249999
712,0.03956780359661669,False,0.5061258757872555
713,0.9996347666666666,True,0.5136555506886668
714,0.9998627333333333,True,0.5207421260040735
715,0.5869024,False,0.516611328338251
716,0.3988754018298869,False,0.5158692136570564
717,0.12302611482437384,False,0.5141534204719668
718,0.2566386333333333,False,0.5067205581386335
719,0.1097081299889342,False,0.5051015977718561
720,0.758567074662603,False,0.5034739019994096
721,0.9997154333333333,True,0.506793673767186
722,0.0534372,False,0.5068922477671859
723,0.9155613333333333,False,0.5121275821005192
724,0.7017628285978742,False,0.5175670347198313
725,0.08185296666666667,False,0.5131638270531647
726,0.18277403333333334,False,0.5118030970531646
727,0.0547932,False,0.5043947630531647
728,0.681989270810387,False,0.5040920030946018
729,0.066919,False,0.5000524748246592
730,0.6939669079810232,False,0.4982243904289744
731,0.4514745,False,0.5006218571934083
732,0.026988533333333332,False,0.49492371318748596
733,0.9996330666666666,True,0.4949203014395075
734,0.0,False,0.48587194080248564
735,0.8162586333333334,False,0.4845509026914863
736,0.20303936666666667,False,0.4859052286914863
737,0.7057994868011387,False,0.48744568543547573
738,0.20049503937622684,False,0.4832184351625714
739,0.9998245045350093,True,0.48840479387458813
740,0.0,False,0.48503801387458817
741,0.9996946333333333,True,0.48503600019237664
742,0.9996255989359724,True,0.4907590552073337
743,0.5203726666666667,False,0.485968326465067
744,0.18623536666666668,False,0.4849318687984002
745,0.7511000158321267,False,0.4889982825953034
746,0.42625116450108685,False,0.4926571623835081
747,0.04084208708398546,False,0.48922976673603963
748,0.9997700995708525,True,0.4957832983094355
749,0.9405733666666667,False,0.501291900786826
750,0.9994847,True,0.5058513441201593
751,0.9994933385784552,True,0.5145614625059438
752,0.22105917298856145,False,0.5122369632358295
753,0.9995515375050613,True,0.5203028709442133
754,0.09597193333333333,False,0.5140571100956111
